sn2013ej
filter B_kait4
56667.2	16.32	0.01
56670.2	16.36	0.01
56675.2	16.39	0.05
56678.2	16.47	0.05
56689.1	16.63	0.01
56705.1	16.8	0.02
56709.1	16.84	0.02
56724.1	17.0	0.02
56728.1	17.07	0.06
56849.4	18.52	0.04
56852.4	18.64	0.04
56856.4	18.64	0.06
56874.4	19.23	0.13
56888.5	19.18	0.03
56891.4	19.11	0.04
56894.3	19.28	0.02
56898.5	19.11	0.05
56906.5	19.26	0.36
56916.4	19.62	0.04
56923.4	19.75	0.05
56931.3	19.9	0.05
56934.4	19.69	0.07
56937.3	19.64	0.1
56948.2	19.82	0.06
56958.3	19.96	0.06
56986.3	20.58	0.1
57000.2	20.93	0.1
57015.2	20.88	0.15
57042.2	20.94	0.23
57046.3	17.46	0.06
57050.2	20.68	0.22
57054.2	20.62	0.2
57066.2	20.85	0.28
57070.1	21.25	0.26
filter I_nickel2
56505.4	12.4	0.01
56507.5	12.35	0.01
56523.4	12.21	0.01
56527.3	12.26	0.01
56531.3	12.32	0.01
56535.3	12.4	0.01
56539.3	12.46	0.01
56541.3	12.48	0.01
56545.3	12.54	0.01
56548.3	12.57	0.01
56552.4	12.61	0.01
56555.3	12.68	0.01
56559.3	12.71	0.01
56562.4	12.75	0.01
56569.3	12.93	0.03
56573.3	12.92	0.03
56575.3	12.91	0.03
56578.3	12.98	0.02
56581.3	13.04	0.01
56585.4	13.16	0.01
56589.3	13.29	0.01
56599.3	14.4	0.01
56601.3	14.68	0.03
56605.3	14.94	0.03
56609.3	15.06	0.03
56626.2	15.32	0.03
56631.2	15.41	0.01
56642.3	15.75	0.02
56645.3	15.59	0.01
56667.2	16.0	0.01
56670.2	16.03	0.01
56675.2	16.1	0.04
56678.2	16.12	0.06
56689.1	16.27	0.01
56705.1	16.51	0.01
56709.1	16.52	0.02
56724.1	16.81	0.04
56849.4	18.24	0.05
56852.4	18.31	0.05
56874.4	18.48	0.1
56888.5	18.58	0.05
56891.4	18.81	0.05
56894.3	18.63	0.05
56898.5	18.76	0.06
56916.4	19.02	0.05
56923.4	19.24	0.07
56931.3	19.64	0.12
56934.4	19.27	0.06
56937.3	19.34	0.09
56958.3	19.47	0.1
56986.3	19.81	0.12
57000.2	20.31	0.14
57015.2	20.7	0.17
57026.3	20.26	0.5
57042.2	20.98	0.33
57046.3	19.03	0.3
57054.2	20.37	0.26
57066.2	20.0	0.26
57070.1	19.99	0.2
57075.1	20.2	0.25
