4515.0	0.47891
4520.0	0.48054
4525.0	0.48262
4530.0	0.48474
4535.0	0.48693
4540.0	0.48916
4545.0	0.49047
4550.0	0.49163
4555.0	0.49273
4560.0	0.49394
4565.0	0.49471
4570.0	0.49548
4575.0	0.49620
4580.0	0.49672
4585.0	0.49849
4590.0	0.50045
4595.0	0.50247
4600.0	0.50439
4605.0	0.50623
4610.0	0.50808
4615.0	0.50997
4620.0	0.51202
4625.0	0.51366
4630.0	0.51521
4635.0	0.51661
4640.0	0.51810
4645.0	0.51951
4650.0	0.52097
4655.0	0.52254
4660.0	0.52401
4665.0	0.52444
4670.0	0.52460
4675.0	0.52483
4680.0	0.52515
4685.0	0.52605
4690.0	0.52689
4695.0	0.52779
4700.0	0.52875
4705.0	0.53006
4710.0	0.53144
4715.0	0.53286
4720.0	0.53424
4725.0	0.53612
4730.0	0.53800
4735.0	0.53977
4740.0	0.54143
4745.0	0.54329
4750.0	0.54536
4755.0	0.54744
4760.0	0.54952
4765.0	0.55017
4770.0	0.55076
4775.0	0.55135
4780.0	0.55190
4785.0	0.55239
4790.0	0.55278
4795.0	0.55304
4800.0	0.55354
4805.0	0.55507
4810.0	0.55654
4815.0	0.55802
4820.0	0.55956
4825.0	0.56039
4830.0	0.56129
4835.0	0.56213
4840.0	0.56298
4845.0	0.56307
4850.0	0.56311
4855.0	0.56320
4860.0	0.56328
4865.0	0.56493
4870.0	0.56658
4875.0	0.56799
4880.0	0.56959
4885.0	0.57107
4890.0	0.57277
4895.0	0.57477
4900.0	0.57670
4905.0	0.57769
4910.0	0.57862
4915.0	0.57949
4920.0	0.58037
4925.0	0.58019
4930.0	0.58008
4935.0	0.57990
4940.0	0.57973
4945.0	0.58022
4950.0	0.58076
4955.0	0.58136
4960.0	0.58179
4965.0	0.58399
4970.0	0.58612
4975.0	0.58838
4980.0	0.59058
4985.0	0.59205
4990.0	0.59328
4995.0	0.59452
5000.0	0.59582
5005.0	0.59670
5010.0	0.59770
5015.0	0.59871
5020.0	0.59965
5025.0	0.59990
5030.0	0.60016
5035.0	0.60035
5040.0	0.60072
5045.0	0.60175
5050.0	0.60291
5055.0	0.60387
5060.0	0.60491
5065.0	0.60653
5070.0	0.60828
5075.0	0.60990
5080.0	0.61165
5085.0	0.61281
5090.0	0.61397
5095.0	0.61513
5100.0	0.61623
5105.0	0.61610
5110.0	0.61604
5115.0	0.61579
5120.0	0.61548
5125.0	0.61604
5130.0	0.61667
5135.0	0.61742
5140.0	0.61799
5145.0	0.61959
5150.0	0.62119
5155.0	0.62279
5160.0	0.62439
5165.0	0.62523
5170.0	0.62594
5175.0	0.62672
5180.0	0.62750
5185.0	0.62846
5190.0	0.62955
5195.0	0.63064
5200.0	0.63187
5205.0	0.63349
5210.0	0.63531
5215.0	0.63713
5220.0	0.63888
5225.0	0.64029
5230.0	0.64163
5235.0	0.64296
5240.0	0.64423
5245.0	0.64493
5250.0	0.64557
5255.0	0.64628
5260.0	0.64705
5265.0	0.64723
5270.0	0.64741
5275.0	0.64772
5280.0	0.64783
5285.0	0.64820
5290.0	0.64857
5295.0	0.64900
5300.0	0.64943
5305.0	0.65046
5310.0	0.65150
5315.0	0.65246
5320.0	0.65356
5325.0	0.65459
5330.0	0.65569
5335.0	0.65679
5340.0	0.65790
5345.0	0.65922
5350.0	0.66062
5355.0	0.66195
5360.0	0.66329
5365.0	0.66277
5370.0	0.66232
5375.0	0.66180
5380.0	0.66122
5385.0	0.65961
5390.0	0.65812
5395.0	0.65651
5400.0	0.65496
5405.0	0.65642
5410.0	0.65767
5415.0	0.65907
5420.0	0.66045
5425.0	0.66485
5430.0	0.66925
5435.0	0.67344
5440.0	0.67785
5445.0	0.65560
5450.0	0.63328
5455.0	0.61088
5460.0	0.58855
5465.0	0.50518
5470.0	0.42190
5475.0	0.33838
5480.0	0.25488
5485.0	0.20347
5490.0	0.15200
5495.0	0.10052
5500.0	0.04900
5505.0	0.03950
5510.0	0.03000
5515.0	0.02049
5520.0	0.01099
5525.0	0.00887
5530.0	0.00676
5535.0	0.00464
5540.0	0.00253
5545.0	0.00213
5550.0	0.00174
5555.0	0.00134
5560.0	0.00095
5565.0	0.00085
5570.0	0.00075
5575.0	0.00065
5580.0	0.00055
5585.0	0.00051
5590.0	0.00048
5595.0	0.00044
5600.0	0.00041
5605.0	0.00039
5610.0	0.00037
5615.0	0.00035
5620.0	0.00032
5625.0	0.00031
5630.0	0.00030
5635.0	0.00028
5640.0	0.00027
5645.0	0.00013
5650.0	0.00000

